"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","A chromometer value of fresh root|CO_334:0002066","B chromometer value of fresh root|CO_334:0002064","L chromometer of fresh root|CO_334:0002065","apical pubescence visual rating 0-2|CO_334:0000309","branching level counting|CO_334:0000079","branching level counting|month 6|COMP:0000151","cassava bacterial blight incidence 3-month evaluation|CO_334:0000178","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","cassava mosaic disease incidence 1-month evaluation|CO_334:0000195","cassava mosaic disease incidence 3-month evaluation|CO_334:0000196","cassava mosaic disease severity 1-month evaluation|CO_334:0000191","cassava mosaic disease severity 3-month evaluation|CO_334:0000192","central leaf shape visual rating 1-10|CO_334:0000119","dry matter content by specific gravity method|CO_334:0000160","dry matter content percentage|CO_334:0000092","dry matter visual rating 1-3|CO_334:0002012","dry yield|CO_334:0000014","ease of peeling root cortex visual rating 1-3|CO_334:0000308","first apical branch height measurement in cm|CO_334:0000106","first apical branch height measurement in cm|month 6|COMP:0000083","first fully expanded leaf color visual rating 1-9|CO_334:0000102","fresh root yield|CO_334:0000013","fresh shoot weight measurement in kg per plot|CO_334:0000016","fresh storage root weight per plot|CO_334:0000012","harvest index variable|CO_334:0000015","initial vigor assessment 1-7|CO_334:0000009","petiole color visual rating 1-9|CO_334:0000023","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height measurement in cm|month 6|COMP:0000081","plant height measurement in cm|month 9|COMP:0000082","plant shape visual assessment 1-4|CO_334:0000264","plant stands harvested counting|CO_334:0000010","proportion lodged plants in percentage|CO_334:0000094","root neck length visual rating 0-7|CO_334:0000022","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","specific gravity|CO_334:0000163","sprout count at one-month|CO_334:0000213","sprout count at three-month|CO_334:0000214","sprouting proportion|CO_334:0000008","staygreen visual scale 1-9|CO_334:0000224","stem diameter measurement in cm|month 6|COMP:0000130","storage root cortex color visual rating 1-4|CO_334:0000115","storage root periderm color visual rating 1-4|CO_334:0000064","storage root pulp color visual rating 1-3|CO_334:0000021","storage root shape visual rating 1-6|CO_334:0000020","storage root size visual rating 1-7|CO_334:0000019","top yield|CO_334:0000017","total carotenoid by chart 1-8|CO_334:0000161","unexpanded apical leaf color visual rating 1-9|CO_334:0000101","yield visual rating 1-3|CO_334:0002011","notes"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2998469","TMS21F1948P0011","","plot","4372406","2022-21.GS.C5.CE.1600.IB-plotno1556-TMS21F1948P0011","1","78","1556","93","60","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2996703","TMS21F1920P0005","","plot","4371558","2022-21.GS.C5.CE.1600.IB-plotno1557-TMS21F1920P0005","1","78","1557","93","59","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2997888","TMS21F1912P0015","","plot","4371278","2022-21.GS.C5.CE.1600.IB-plotno1558-TMS21F1912P0015","1","78","1558","93","58","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2996954","TMS21F1902P0024","","plot","4371950","2022-21.GS.C5.CE.1600.IB-plotno1559-TMS21F1902P0024","1","78","1559","93","57","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2887300","TMS21F1544P0006","","plot","4372443","2022-21.GS.C5.CE.1600.IB-plotno155-TMS21F1544P0006","1","8","155","8","6","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2996760","TMS21F1879P0004","","plot","4371509","2022-21.GS.C5.CE.1600.IB-plotno1560-TMS21F1879P0004","1","78","1560","93","56","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","1936","IITA-TMS-IBA000070","","plot","4371955","2022-21.GS.C5.CE.1600.IB-plotno1561-IITA-TMS-IBA000070","1","78","1561","93","55","check","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2996573","TMS21F1931P0003","","plot","4371203","2022-21.GS.C5.CE.1600.IB-plotno1562-TMS21F1931P0003","1","78","1562","93","54","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2106027","TMS20F1479P0003","","plot","4371810","2022-21.GS.C5.CE.1600.IB-plotno1563-TMS20F1479P0003","1","78","1563","93","53","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2998674","TMS21F1909P0004","","plot","4371440","2022-21.GS.C5.CE.1600.IB-plotno1564-TMS21F1909P0004","1","78","1564","93","52","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2997046","TMS21F1971P0014","","plot","4371244","2022-21.GS.C5.CE.1600.IB-plotno1565-TMS21F1971P0014","1","78","1565","93","51","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","4148814","TMS21F1973P0009","","plot","4372407","2022-21.GS.C5.CE.1600.IB-plotno1566-TMS21F1973P0009","1","79","1566","94","51","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2998662","TMS21F1958P0008","","plot","4371755","2022-21.GS.C5.CE.1600.IB-plotno1567-TMS21F1958P0008","1","79","1567","94","52","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2105870","TMS20F1475P0008","","plot","4372541","2022-21.GS.C5.CE.1600.IB-plotno1568-TMS20F1475P0008","1","79","1568","94","53","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2997276","TMS21F1935P0012","","plot","4372200","2022-21.GS.C5.CE.1600.IB-plotno1569-TMS21F1935P0012","1","79","1569","94","54","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2887146","TMS21F1537P0003","","plot","4372149","2022-21.GS.C5.CE.1600.IB-plotno156-TMS21F1537P0003","1","8","156","8","5","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2998658","TMS21F1888P0011","","plot","4371480","2022-21.GS.C5.CE.1600.IB-plotno1570-TMS21F1888P0011","1","79","1570","94","55","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2997057","TMS21F1956P0009","","plot","4372002","2022-21.GS.C5.CE.1600.IB-plotno1571-TMS21F1956P0009","1","79","1571","94","56","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2997182","TMS21F1907P0002","","plot","4372569","2022-21.GS.C5.CE.1600.IB-plotno1572-TMS21F1907P0002","1","79","1572","94","57","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2999507","TMS21F1884P0006","","plot","4372613","2022-21.GS.C5.CE.1600.IB-plotno1573-TMS21F1884P0006","1","79","1573","94","58","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2105687","TMS20F1467P0006","","plot","4371858","2022-21.GS.C5.CE.1600.IB-plotno1574-TMS20F1467P0006","1","79","1574","94","59","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2997843","TMS21F1906P0005","","plot","4372425","2022-21.GS.C5.CE.1600.IB-plotno1575-TMS21F1906P0005","1","79","1575","94","60","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2997286","TMS21F1964P0003","","plot","4371591","2022-21.GS.C5.CE.1600.IB-plotno1576-TMS21F1964P0003","1","79","1576","94","61","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2996862","TMS21F1890P0011","","plot","4371134","2022-21.GS.C5.CE.1600.IB-plotno1577-TMS21F1890P0011","1","79","1577","94","62","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2998164","TMS21F1955P0016","","plot","4371079","2022-21.GS.C5.CE.1600.IB-plotno1578-TMS21F1955P0016","1","79","1578","94","63","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2996757","TMS21F1900P0015","","plot","4371819","2022-21.GS.C5.CE.1600.IB-plotno1579-TMS21F1900P0015","1","79","1579","94","64","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","56581","TMS14F1036P0007","IITA-TMS14F1036P0007","plot","4372426","2022-21.GS.C5.CE.1600.IB-plotno157-TMS14F1036P0007","1","8","157","8","4","check","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2105860","TMS20F1474P0015","","plot","4371886","2022-21.GS.C5.CE.1600.IB-plotno1580-TMS20F1474P0015","1","79","1580","94","65","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2996960","TMS21F1925P0011","","plot","4371159","2022-21.GS.C5.CE.1600.IB-plotno1581-TMS21F1925P0011","1","79","1581","94","66","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2105598","TMS20F1460P0015","","plot","4372165","2022-21.GS.C5.CE.1600.IB-plotno1582-TMS20F1460P0015","1","79","1582","94","67","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2997472","TMS21F1959P0007","","plot","4371350","2022-21.GS.C5.CE.1600.IB-plotno1583-TMS21F1959P0007","1","79","1583","94","68","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2996603","TMS21F1899P0002","","plot","4371206","2022-21.GS.C5.CE.1600.IB-plotno1584-TMS21F1899P0002","1","80","1584","95","68","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2998215","TMS21F1915P0001","","plot","4371395","2022-21.GS.C5.CE.1600.IB-plotno1585-TMS21F1915P0001","1","80","1585","95","67","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2998419","TMS21F1965P0020","","plot","4371393","2022-21.GS.C5.CE.1600.IB-plotno1586-TMS21F1965P0020","1","80","1586","95","66","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2996985","TMS21F1873P0004","","plot","4371436","2022-21.GS.C5.CE.1600.IB-plotno1587-TMS21F1873P0004","1","80","1587","95","65","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2996549","TMS21F1940P0020","","plot","4371050","2022-21.GS.C5.CE.1600.IB-plotno1588-TMS21F1940P0020","1","80","1588","95","64","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2998747","TMS21F1939P0011","","plot","4372508","2022-21.GS.C5.CE.1600.IB-plotno1589-TMS21F1939P0011","1","80","1589","95","63","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2886020","TMS21F1490P0026","","plot","4372133","2022-21.GS.C5.CE.1600.IB-plotno158-TMS21F1490P0026","1","8","158","8","3","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2998178","TMS21F1901P0004","","plot","4371373","2022-21.GS.C5.CE.1600.IB-plotno1590-TMS21F1901P0004","1","80","1590","95","62","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2998002","TMS21F1887P0011","","plot","4372104","2022-21.GS.C5.CE.1600.IB-plotno1591-TMS21F1887P0011","1","80","1591","95","61","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2998726","TMS21F1910P0004","","plot","4371221","2022-21.GS.C5.CE.1600.IB-plotno1592-TMS21F1910P0004","1","80","1592","95","60","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2996940","TMS21F1944P0001","","plot","4372395","2022-21.GS.C5.CE.1600.IB-plotno1593-TMS21F1944P0001","1","80","1593","95","59","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2996680","TMS21F1921P0028","","plot","4371827","2022-21.GS.C5.CE.1600.IB-plotno1594-TMS21F1921P0028","1","80","1594","95","58","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2998514","TMS21F1881P0003","","plot","4371649","2022-21.GS.C5.CE.1600.IB-plotno1595-TMS21F1881P0003","1","80","1595","95","57","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2997152","TMS21F1924P0009","","plot","4372626","2022-21.GS.C5.CE.1600.IB-plotno1596-TMS21F1924P0009","1","80","1596","95","56","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2996740","TMS21F1883P0010","","plot","4371682","2022-21.GS.C5.CE.1600.IB-plotno1597-TMS21F1883P0010","1","80","1597","95","55","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2105650","TMS20F1462P0011","","plot","4371327","2022-21.GS.C5.CE.1600.IB-plotno1598-TMS20F1462P0011","1","80","1598","95","54","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
"2021","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","10361","21.GS.C5.CE.1600.IB_Obs","21.GS.C5.CE.1600.IB","Augmented","1","3","","no","no","2021-November-16","","3","Ibadan","2996986","TMS21F1896P0012","","plot","4371757","2022-21.GS.C5.CE.1600.IB-plotno1599-TMS21F1896P0012","1","80","1599","95","53","test","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," (Operator: @mahmud, Time: )"
